Symbol: QQQ,,,,,Study: VOL (LikeMain)
Date Time,Open,High,Low,Close,Volume
8/8/06,31.5995,31.6767,31.1273,31.3162,145041563
8/9/06,31.7711,32.0287,31.2732,31.3591,169361691
8/10/06,31.299,31.6595,31.1702,31.5823,119415399
8/11/06,31.4621,31.4964,31.2217,31.3591,101264619
8/14/06,31.6424,31.9943,31.505,31.5651,127381994
8/15/06,31.9514,32.4064,31.8398,32.3635,155769205
8/16/06,32.6124,33.1447,32.4837,33.1189,157808169
8/17/06,33.0245,33.4623,32.9987,33.2477,151084005
8/18/06,33.179,33.3335,32.8614,33.2992,113897173
8/21/06,32.9129,33.1017,32.8442,32.9816,77665316
8/22/06,32.93,33.3164,32.7927,32.9901,118974445
8/23/06,33.0245,33.1962,32.5523,32.7412,111908379
8/24/06,32.8442,32.9215,32.5523,32.8356,92028968
8/25/06,32.7669,33.1704,32.6725,32.8957,85722326
8/28/06,32.8614,33.2992,32.827,33.1447,93291325
8/29/06,33.1189,33.2734,32.7755,33.2477,122161357
8/30/06,33.2563,33.5052,33.1361,33.4022,88199553
8/31/06,33.4279,33.5052,33.2734,33.3679,71309323
9/1/06,33.5395,33.6597,33.3936,33.5481,80832614
9/5/06,33.5739,33.8915,33.3507,33.8743,99701728
9/6/06,33.5481,33.6426,33.1447,33.1962,114041200
9/7/06,33.1103,33.3936,32.93,33.0331,135012392
9/8/06,33.0846,33.3249,33.0159,33.2391,112563508
9/11/06,32.973,33.6082,32.8957,33.4451,165854948
9/12/06,33.4365,34.1662,33.4365,34.0632,144573059
9/13/06,34.1061,34.3207,34.0203,34.3036,135239560
9/14/06,34.2091,34.5268,34.1319,34.3293,114294645
9/15/06,34.6586,34.7531,34.358,34.4525,160481912
9/18/06,34.4611,34.7016,34.3065,34.4525,137169279
9/19/06,34.5642,34.5727,33.9457,34.2292,185199373
9/20/06,34.5298,34.8218,34.5212,34.7274,135798382
9/21/06,34.8047,34.9335,34.4267,34.5126,147733791
9/22/06,34.4869,34.4954,34.1003,34.2463,117627815
9/25/06,34.401,34.9249,34.0831,34.8476,158975155
9/26/06,34.8047,35.0452,34.7016,35.0194,132194957
9/27/06,34.9593,35.174,34.7875,34.9765,131723637
9/28/06,35.0194,35.1225,34.7274,35.0709,100153761
9/29/06,35.1225,35.1568,34.8906,34.9163,99479416
10/2/06,34.8734,34.9593,34.4267,34.4783,113083268
10/3/06,34.401,34.7703,34.2549,34.6243,135367278
10/4/06,34.547,35.4832,34.4783,35.4746,174041960
10/5/06,35.4575,35.698,35.3716,35.6464,107313777
10/6/06,35.5434,35.698,35.4231,35.5691,99483730
10/9/06,35.5348,35.8526,35.4918,35.6894,73133422
10/10/06,35.7409,35.8612,35.4832,35.7495,114313403
10/11/06,35.5863,35.9299,35.363,35.6808,158994154
10/12/06,35.8698,36.2906,35.8182,36.2735,110975480
10/13/06,36.2649,36.5226,36.1962,36.4453,93684710
10/16/06,36.4453,36.6085,36.4195,36.4624,72236973
10/17/06,36.2219,36.2477,35.8698,36.0759,170150643
10/18/06,36.2649,36.3422,35.7753,35.9041,141051905
10/19/06,35.8096,36.1704,35.7237,35.99,126008045
10/20/06,36.1189,36.1446,35.7667,36.0759,122773256
10/23/06,36.0072,36.5741,35.9213,36.4453,147837855
10/24/06,36.325,36.4624,36.0072,36.1876,120696197
10/25/06,36.1962,36.5226,36.1189,36.4453,145974876
10/26/06,36.5655,36.8661,36.2649,36.7802,152356516
10/27/06,36.7029,36.7802,36.1446,36.2563,150619723
10/30/06,36.2219,36.6342,36.1274,36.4882,121022041
10/31/06,36.5569,36.7287,36.3422,36.5741,158129548
11/1/06,36.7029,36.7373,35.9213,36.0759,173429306
11/2/06,35.9213,36.1962,35.8526,36.1103,116686991
11/3/06,36.1618,36.2391,35.7409,36.0158,138888431
11/6/06,36.1274,36.6858,36.1274,36.5397,117991145
11/7/06,36.5311,37.0122,36.4796,36.7888,162271163
11/8/06,36.5741,37.1066,36.4796,36.9606,210076108
11/9/06,37.1668,37.2355,36.6514,36.7631,144709194
11/10/06,36.7974,36.9692,36.6514,36.9606,95962551
11/13/06,36.9864,37.3987,36.9349,37.33,103807460
11/14/06,37.3643,37.768,37.141,37.7337,142010735
11/15/06,37.7766,38.1374,37.7251,37.8883,135382556
11/16/06,38.0085,38.1546,37.811,38.0515,132189359
11/17/06,37.8453,38.0515,37.7509,38.0515,110799891
11/20/06,37.9312,38.2061,37.8024,38.1288,123681435
11/21/06,38.1546,38.2319,38.0085,38.1803,79333893
11/22/06,38.292,38.438,38.0171,38.4208,81345326
11/24/06,38.1374,38.5325,38.1202,38.3521,60304236
11/27/06,38.2405,38.3178,37.4846,37.5018,185727124
11/28/06,37.3815,37.6564,37.2269,37.5963,137692793
11/29/06,37.7938,37.9484,37.5018,37.8539,162462756
11/30/06,37.8368,38.0343,37.6134,37.8282,145495040
12/1/06,37.7938,38.0944,37.1582,37.5018,168320656
12/4/06,37.6134,38.2061,37.6134,38.0171,104743302
12/5/06,38.1288,38.2662,37.957,38.1546,98626127
12/6/06,38.0429,38.1374,37.8539,38.0171,91094068
12/7/06,38.0859,38.2061,37.5361,37.5361,145483976
12/8/06,37.4245,38.0171,37.3386,37.7079,155785465
12/11/06,37.6564,38.1116,37.5791,37.8453,84237120
12/12/06,37.8196,37.9055,37.4159,37.622,129519091
12/13/06,37.8883,37.8883,37.4674,37.6907,92038718
12/14/06,37.768,38.2834,37.7423,38.1116,127037360
12/15/06,38.4079,38.4939,38.1413,38.2101,116216773
12/18/06,38.3391,38.4853,37.6683,37.8317,141364239
12/19/06,37.5393,37.8919,37.3071,37.7113,158779304
12/20/06,37.7457,37.9349,37.5565,37.5737,78280770
12/21/06,37.6339,37.6597,37.1609,37.3071,119718574
12/22/06,37.3157,37.3329,36.9201,36.9201,107992499
12/26/06,36.9201,37.0835,36.8771,37.0749,59149518
12/27/06,37.1437,37.3243,37.0663,37.2641,62941009
12/28/06,37.1523,37.3071,37.0233,37.0835,81023995
12/29/06,37.1609,37.5049,37.0835,37.1179,87398825
1/3/07,37.3759,37.8919,36.5675,37.1867,195374363
1/4/07,37.2383,38.0209,37.1093,37.8919,159696416
1/5/07,37.7801,37.7973,37.3931,37.7113,161605335
1/8/07,37.7371,37.9435,37.5307,37.7371,123813207
1/9/07,37.8403,38.0897,37.5221,37.9263,141457706
1/10/07,37.8059,38.4079,37.6855,38.3735,140832025
1/11/07,38.4509,38.9067,38.3993,38.7691,202402985
1/12/07,38.7175,39.0013,38.6745,38.9669,121187086
1/16/07,38.9841,39.0443,38.8121,38.9411,111338088
1/17/07,38.7777,38.9497,38.5541,38.6229,148344328
1/18/07,38.5197,38.5627,37.7973,37.9091,219880833
1/19/07,37.8231,38.0811,37.7629,37.9865,148333934
1/22/07,38.0209,38.0381,37.4189,37.5737,143572220
1/23/07,37.5307,37.8231,37.4103,37.4791,154933652
1/24/07,37.7285,38.1155,37.6425,38.0983,136814033
1/25/07,38.1585,38.2445,37.4791,37.6081,184197822
1/26/07,37.6769,37.6941,37.2297,37.4705,170097462
1/29/07,37.3673,37.7629,37.3243,37.5049,121160649
1/30/07,37.5651,37.6597,37.4275,37.5221,81342254
1/31/07,37.4963,38.0037,37.2641,37.9005,183650984
2/1/07,38.0725,38.1843,37.7113,37.8575,171405625
2/2/07,37.9349,38.0553,37.7887,37.9779,114173276
2/5/07,37.9607,38.1499,37.8059,37.9435,112083651
2/6/07,38.0123,38.0381,37.5307,37.8833,140861092
2/7/07,38.0897,38.3993,37.9435,38.2359,137179853
2/8/07,38.1757,38.3563,38.0381,38.2273,104114306
2/9/07,38.3305,38.4595,37.6081,37.7027,155218761
2/12/07,37.7371,37.7457,37.4877,37.5823,147608488
2/13/07,37.6597,37.8403,37.5823,37.7199,108371234
2/14/07,37.8833,38.4509,37.8747,38.3563,155287145
2/15/07,38.3821,38.5799,38.3133,38.5799,128472603
2/16/07,38.4251,38.5541,38.3305,38.4509,84133057
2/20/07,38.3993,38.8035,38.2101,38.4251,108931715
2/21/07,38.6315,38.8809,38.5541,38.8637,111547272
2/22/07,39.0099,39.1733,38.7605,39.0615,135318957
2/23/07,39.0615,39.0959,38.7519,38.9239,131953512
2/26/07,39.1131,39.1303,38.4939,38.7347,118893971
2/27/07,38.1499,38.2531,37.0319,37.1437,369802599
2/28/07,37.1179,37.2985,36.9201,37.2641,252950767
3/1/07,36.5933,37.4447,36.3267,37.0921,269690275
3/2/07,36.7911,37.1007,36.5245,36.5331,213265109
3/5/07,36.2579,36.8083,36.1719,36.2493,199991736
3/6/07,36.6019,36.9717,36.5503,36.8513,180998053
3/7/07,36.8599,36.9631,36.6793,36.7051,135590157
3/8/07,37.0921,37.1867,36.8427,36.9545,140607472
3/9/07,37.2641,37.2727,36.6793,36.9631,149553778
3/12/07,36.8771,37.2211,36.8341,37.1609,94594586
3/13/07,36.9803,37.1867,36.4299,36.4385,199071493
3/14/07,36.4901,36.9803,36.2063,36.9717,223887617
3/15/07,36.8943,37.0319,36.7395,36.8857,129780451
3/16/07,36.9431,37.0377,36.6677,36.857,123174991
3/19/07,37.0549,37.3389,36.9603,37.2357,111499359
3/20/07,37.2271,37.511,37.184,37.5024,92989006
3/21/07,37.5455,38.2425,37.3045,38.2253,202093889
3/22/07,38.2425,38.2511,37.9413,38.0876,133519635
3/23/07,38.0876,38.1823,37.9241,37.9671,79729084
3/26/07,37.9843,38.1392,37.5455,38.122,132761935
3/27/07,38.0618,38.0704,37.8208,37.8553,88604841
3/28/07,37.6831,37.8897,37.4422,37.4508,168073546
3/29/07,37.7262,37.7348,37.0894,37.4938,144598107
3/30/07,37.4852,37.752,37.1926,37.4594,139948625
4/2/07,37.5799,37.6573,37.2615,37.511,104150133
4/3/07,37.709,38.1306,37.6831,38.0015,123045008
4/4/07,38.036,38.1909,37.9757,38.1564,98997927
4/5/07,38.1134,38.363,38.0618,38.3458,63037056
4/9/07,38.4748,38.5093,38.1909,38.2511,73274391
4/10/07,38.2425,38.449,38.2167,38.449,88815458
4/11/07,38.4146,38.4318,37.9241,38.0446,135884797
4/12/07,37.9757,38.3974,37.8208,38.3458,133434702
4/13/07,38.3544,38.4834,38.1134,38.4232,109909453
4/16/07,38.5781,38.8535,38.5781,38.776,84852853
4/17/07,38.8449,38.8965,38.69,38.8621,95149745
4/18/07,38.6642,38.9223,38.5781,38.733,95339662
4/19/07,38.5609,38.9395,38.4834,38.8535,110952435
4/20/07,39.1719,39.301,38.8965,39.0686,142271408
4/23/07,39.103,39.2407,39.017,39.1289,99243133
4/24/07,39.2665,39.4386,39.0084,39.3268,125727171
4/25/07,39.4559,39.8603,39.3268,39.8517,124235078
4/26/07,39.9464,40.1443,39.8689,40.0582,115517628
4/27/07,39.9033,40.1873,39.8345,40.0754,112257843
4/30/07,40.0152,40.041,39.5161,39.5505,108600652
5/1/07,39.5591,39.7054,39.2924,39.6796,156984525
5/2/07,39.6624,40.0841,39.628,39.9464,106898207
5/3/07,40.041,40.2045,39.955,40.0927,113904701
5/4/07,40.2476,40.3508,39.9464,40.1271,108793682
5/7/07,40.1959,40.2562,40.0754,40.1271,55398770
5/8/07,39.9894,40.2476,39.8431,40.2131,110611407
5/9/07,40.0066,40.4197,39.9808,40.2992,134771524
5/10/07,40.1529,40.2562,39.6452,39.7484,199001483
5/11/07,39.7915,40.2562,39.7398,40.2562,119702098
5/14/07,40.2476,40.3422,39.7484,39.9808,138220148
5/15/07,39.9378,40.1873,39.5763,39.671,208575906
5/16/07,39.7657,40.0668,39.5075,40.0582,168170527
5/17/07,40.0152,40.0754,39.8345,39.8689,128120573
5/18/07,39.998,40.1959,39.9119,40.1959,121983284
5/21/07,40.2217,40.652,40.1615,40.4541,131174351
5/22/07,40.4799,40.6864,40.3336,40.4885,114034417
5/23/07,40.609,40.7639,40.2734,40.2992,138764353
5/24/07,40.325,40.4799,39.5591,39.7226,239727050
5/25/07,39.8087,40.0668,39.7398,39.9722,101266243
5/29/07,40.0152,40.325,39.9378,40.282,115871307
5/30/07,39.998,40.6176,39.8861,40.609,156266773
5/31/07,40.7209,40.893,40.6262,40.7983,128669939
6/1/07,41.0823,41.1081,40.7639,40.8241,145387939
6/4/07,40.6778,40.9962,40.652,40.9446,75982906
6/5/07,40.8155,40.9446,40.4455,40.9446,175669488
6/6/07,40.7639,40.7725,40.4111,40.5057,212892055
6/7/07,40.368,40.6262,39.8603,39.8775,257455320
6/8/07,39.8689,40.3852,39.7226,40.368,206386225
6/11/07,40.3508,40.609,40.239,40.2906,112887037
6/12/07,40.0754,40.4799,39.9722,40.0496,179000905
6/13/07,40.2217,40.5229,40.0496,40.4885,171989870
6/14/07,40.5315,40.8672,40.5229,40.7553,118005317
6/15/07,41.1229,41.2263,41.0368,41.1057,116577875
6/18/07,41.2091,41.2263,41.054,41.1402,87971965
6/19/07,41.0196,41.2177,40.9162,41.1315,127351750
6/20/07,41.1918,41.2693,40.6837,40.744,188015113
6/21/07,40.744,41.1574,40.5459,41.1143,166273072
6/22/07,41.0282,41.0885,40.5976,40.7268,178139856
6/25/07,40.744,40.9765,40.322,40.5545,158628782
6/26/07,40.7526,40.7526,40.2531,40.322,148806477
6/27/07,40.2531,40.9593,40.2187,40.9421,163989850
6/28/07,40.9249,41.2091,40.8818,40.9249,135365511
6/29/07,41.1574,41.2349,40.6579,40.9937,144901813
7/2/07,41.0885,41.3813,41.0626,41.3468,93962536
7/3/07,41.4244,41.6138,41.3727,41.6052,40411836
7/5/07,41.6397,42.0014,41.588,41.9066,85444074
7/6/07,41.9497,42.1219,41.7688,42.0789,76417159
7/9/07,42.1133,42.1822,41.9583,42.1047,77532282
7/10/07,41.8722,42.1133,41.7086,41.7516,120614782
7/11/07,41.6569,42.0358,41.6138,42.0358,115679186
7/12/07,42.2425,42.7765,42.1306,42.6817,125012555
7/13/07,42.7334,43.0348,42.6903,42.9745,86185247
7/16/07,42.9745,43.1296,42.854,42.9315,90186788
7/17/07,43.0348,43.319,42.9918,43.2587,143906062
7/18/07,43.009,43.2071,42.7506,43.2071,168228695
7/19/07,43.4138,43.6291,43.3276,43.3362,135341320
7/20/07,43.3104,43.3707,42.8367,43.1037,190099359
7/23/07,43.2415,43.3276,42.9918,43.1209,124781665
7/24/07,42.8109,43.1468,42.2425,42.4837,203827454
7/25/07,42.6903,42.7765,42.2511,42.5439,198278124
7/26/07,42.2597,42.6042,41.3813,42.1822,369922979
7/27/07,42.1047,42.3028,41.3296,41.3296,286080412
7/30/07,41.5277,41.9669,41.2952,41.8119,191939680
7/31/07,42.1736,42.1908,40.8473,40.9335,297496809
8/1/07,40.8129,41.278,40.4598,41.2521,346058545
8/2/07,41.2866,41.7086,41.1574,41.631,206019470
8/3/07,41.5535,41.6052,40.6062,40.8387,192797220
8/6/07,40.8732,41.3555,40.5029,41.3124,221663212
8/7/07,41.2349,41.8722,40.8904,41.6052,194352497
8/8/07,41.7775,42.2511,41.6827,42.0617,191916251
8/9/07,41.5019,42.1736,41.0713,41.0885,282008897
8/10/07,40.6579,41.1918,40.1584,40.7182,286819054
8/13/07,41.0626,41.2349,40.8904,40.9937,129646563
8/14/07,41.0713,41.1143,40.2445,40.2962,178287881
8/15/07,40.2014,40.5545,39.4522,39.5297,249478308
8/16/07,39.2197,39.5383,38.2293,39.1421,420893519
8/17/07,39.8828,40.1239,39.2627,39.8828,259221643
8/20/07,40.0292,40.2359,39.6847,40.0723,168028793
8/21/07,40.0292,40.589,39.9517,40.4942,133555572
8/22/07,40.8043,41.0799,40.7096,41.0454,134445765
8/23/07,41.1832,41.2091,40.6751,40.9335,137778069
8/24/07,40.9593,41.5449,40.7526,41.5105,102404423
8/27/07,41.3813,41.5105,41.2004,41.2349,84068005
8/28/07,40.9937,41.0799,40.2273,40.2531,123111109
8/29/07,40.5201,41.4416,40.5201,41.4071,131437364
8/30/07,41.1918,41.9755,41.1229,41.6224,161307474
8/31/07,42.0789,42.2511,41.8636,42.0875,109945796
9/4/07,42.1306,43.0607,42.1219,42.7851,114352209
9/5/07,42.6731,42.7592,42.0875,42.3545,132428420
9/6/07,42.3975,42.5095,42.0358,42.32,115212510
9/7/07,41.7947,41.855,41.2952,41.5363,177003723
9/10/07,41.8722,41.9841,41.1746,41.5105,145386679
9/11/07,41.7775,42.1908,41.7086,42.1392,119673395
9/12/07,42.0617,42.5181,42.01,42.1478,109162323
9/13/07,42.4492,42.5009,42.1478,42.3545,93829771
9/14/07,42.0272,42.4664,41.9669,42.3889,115884355
9/17/07,42.1908,42.2856,41.8464,42.0358,98561234
9/18/07,42.277,43.7238,42.053,43.0951,175858931
9/19/07,43.3104,43.5688,43.0434,43.2071,147495996
9/20/07,43.1123,43.2846,42.9918,43.0865,127692530
9/21/07,43.3243,43.5311,43.0917,43.3932,100778959
9/24/07,43.5053,43.9102,43.3674,43.5914,124441954
9/25/07,43.4449,44.005,43.3932,44.005,117260923
9/26/07,44.2549,44.3842,44.0481,44.2204,111557314
9/27/07,44.4789,44.5048,44.2549,44.4445,85213402
9/28/07,44.41,44.5306,44.0998,44.298,87674723
10/1/07,44.3325,44.9442,44.2721,44.8064,116523707
10/2/07,44.8408,44.8581,44.5651,44.815,82452247
10/3/07,44.6685,44.8667,44.3755,44.5048,123929110
10/4/07,44.591,44.6599,44.2377,44.6082,97636061
10/5/07,44.9529,45.5819,44.8581,45.5129,134249069
10/8/07,45.4957,45.8059,45.4181,45.7973,73140456
10/9/07,45.9007,46.0558,45.6939,45.9955,109335499
10/10/07,46.0041,46.1592,45.849,46.1075,106512150
10/11/07,46.3487,46.478,45.0476,45.3751,278283956
10/12/07,45.5819,46.1333,45.4957,46.1247,152816409
10/15/07,46.1936,46.2798,45.4095,45.7714,141098039
10/16/07,45.4871,45.9093,45.3923,45.556,224771193
10/17/07,46.2023,46.2367,45.3923,46.1419,213523996
10/18/07,45.9524,46.4349,45.7714,46.3401,167701539
10/19/07,46.3315,46.3315,45.1424,45.1855,284464430
10/22/07,44.9442,45.7714,44.8236,45.7283,240334802
10/23/07,46.1936,46.7106,45.961,46.6848,188429992
10/24/07,46.3057,46.478,44.8064,46.3315,346244137
10/25/07,46.4263,46.5125,45.4526,45.7111,271377452
10/26/07,46.59,46.702,46.0472,46.4694,170241134
10/29/07,46.6934,46.814,46.3918,46.6676,118256966
10/30/07,46.478,47.0122,46.4435,46.7537,133018275
10/31/07,46.9347,47.4517,46.5642,47.4172,172262439
11/1/07,47.1156,47.1932,46.5038,46.5297,211189857
11/2/07,46.8916,47.0036,46.185,46.8916,252863762
11/5/07,46.4091,46.8744,46.1764,46.59,174765754
11/6/07,46.814,47.1242,46.3401,47.1156,153058642
11/7/07,46.7193,47.0295,45.9351,45.9696,229682143
11/8/07,45.7887,45.9524,43.7724,44.5737,441735769
11/9/07,43.7121,44.0481,43.083,43.083,359097330
11/12/07,43.0141,43.2898,41.9198,41.9887,328686295
11/13/07,42.5574,43.7638,42.523,43.7207,296666183
11/14/07,44.2808,44.3238,42.9969,43.1606,305555557
11/15/07,43.083,43.5483,42.5402,42.9279,291935128
11/16/07,43.2037,43.5053,42.5144,43.3243,305948261
11/19/07,43.2295,43.4708,42.5747,42.8246,229566133
11/20/07,43.04,43.7551,42.1611,42.9969,349050717
11/21/07,42.5919,43.2295,42.0921,42.4885,246876831
11/23/07,42.7642,43.0572,42.5402,42.9452,53933602
11/26/07,43.0658,43.4019,42.1352,42.2042,174490708
11/27/07,42.5574,43.1261,42.3076,43.0486,245304386
11/28/07,43.6087,44.5479,43.6,44.3583,251686042
11/29/07,44.1774,44.7116,44.117,44.5479,199715543
11/30/07,44.9873,45.0218,43.9016,44.2118,198938332
12/3/07,44.0653,44.4014,43.7896,43.8413,126065385
12/4/07,43.4794,43.893,43.4105,43.6604,131575991
12/5/07,44.117,44.8064,44.0826,44.4359,159715905
12/6/07,44.4876,45.1252,44.4703,45.0821,115780465
12/7/07,45.0563,45.2717,44.8753,45.0907,103279883
12/10/07,45.1855,45.4009,45.0821,45.2717,87804540
12/11/07,45.332,45.5302,44.1257,44.2204,193886872
12/12/07,45.0218,45.1769,43.8499,44.6168,189140656
12/13/07,44.2291,44.4876,43.9275,44.3755,178355692
12/14/07,44.0223,44.4617,43.8758,43.9189,149023560
12/17/07,43.7551,43.9361,42.8332,42.8504,155951716
12/18/07,43.2898,43.3157,42.3765,42.9883,179016438
12/19/07,42.9883,43.2554,42.747,42.9797,160122906
12/20/07,43.6604,43.9102,43.2554,43.8585,194209064
12/21/07,44.6032,44.7671,44.4048,44.724,124759396
12/24/07,44.862,45.1984,44.8102,45.0604,39996752
12/26/07,44.9827,45.3968,44.8533,45.2846,63170165
12/27/07,45.138,45.2846,44.6032,44.793,76259528
12/28/07,44.8878,44.9913,44.3617,44.7326,78324336
12/31/07,44.4738,44.5773,44.1719,44.1805,81313087
1/2/08,44.2237,44.3962,43.2403,43.5164,176617894
1/3/08,43.4732,43.7838,43.2576,43.663,132286391
1/4/08,42.9471,42.9816,41.5842,41.7481,246542271
1/7/08,41.7567,41.9206,40.9114,41.5497,272540505
1/8/08,41.6532,42.0586,40.4715,40.4715,303397775
1/9/08,40.6182,41.3686,40.0747,41.3341,294598997
1/10/08,40.9028,41.7567,40.7907,41.3945,289790993
1/11/08,41.1616,41.2047,40.2818,40.5836,245414026
1/14/08,41.1357,41.4117,40.8079,41.2909,194824445
1/15/08,40.8683,40.9891,39.9799,40.1524,280317302
1/16/08,39.8418,40.4629,39.2122,39.7211,308064009
1/17/08,39.885,40.1782,38.9879,39.169,294999798
1/18/08,39.3674,39.7987,38.6084,39.1173,316571335
1/22/08,36.9436,38.617,36.8574,38.1081,377632266
1/23/08,36.6935,38.0822,35.8913,37.9701,452321313
1/24/08,38.1167,38.755,38.0046,38.7378,290121856
1/25/08,39.5572,39.5658,37.9011,37.9442,231054119
1/28/08,37.9701,38.3324,37.5819,38.2375,189795722
1/29/08,38.4359,38.5394,37.9873,38.3065,160590730
1/30/08,38.1598,39.0914,38.1081,38.272,256009047
1/31/08,37.8407,39.3243,37.7976,38.9275,286151608
2/1/08,39.2639,39.5744,38.7119,39.3243,187719602
2/4/08,39.3157,39.3416,38.7636,38.7723,116175467
2/5/08,38.0563,38.4704,37.6423,37.6682,219102736
2/6/08,37.8838,38.0995,36.8919,36.9264,206691607
2/7/08,36.5296,37.7717,36.3571,37.1851,331966628
2/8/08,37.2455,37.7544,37.0385,37.6078,201470446
2/11/08,37.7631,38.1426,37.556,38.0132,138612664
2/12/08,38.2375,38.5394,37.5302,37.7976,168581259
2/13/08,38.2892,38.7119,38.0908,38.6256,172376599
2/14/08,38.6774,38.686,37.8579,37.927,198093750
2/15/08,37.7544,37.9356,37.4784,37.7976,115994964
2/19/08,38.2892,38.3841,37.3232,37.7286,128114971
2/20/08,37.3059,38.0305,37.2973,37.9011,159221298
2/21/08,38.2633,38.3582,37.3835,37.5388,148228822
2/22/08,37.6682,37.6854,36.7452,37.6768,182438159
2/25/08,37.6251,38.0132,37.3835,37.8666,140792657
2/26/08,37.6509,38.3669,37.4094,38.0132,172017146
2/27/08,37.7544,38.3496,37.6682,38.203,145707875
2/28/08,38.0477,38.41,37.9097,38.0563,149782130
2/29/08,37.6509,37.7544,36.9609,37.0471,218794918
3/3/08,37.0299,37.0816,36.4347,36.8056,154935660
3/4/08,36.5813,37.1248,36.245,37.0126,213144765
3/5/08,37.0816,37.556,36.8746,37.1938,212399294
3/6/08,37.1679,37.3232,36.314,36.3743,177090852
3/7/08,36.1501,36.7797,35.6929,36.2881,281198933
3/10/08,36.2363,36.3485,35.5118,35.5894,170380454
3/11/08,36.1069,36.9609,35.805,36.9436,228259221
3/12/08,37.1075,37.4698,36.7452,36.8401,180353028
3/13/08,36.4088,37.3749,36.0638,37.1248,242290920
3/14/08,37.4008,37.418,36.0034,36.4433,358918235
3/17/08,35.5894,36.2363,35.4083,35.7792,223902510
3/18/08,36.4347,37.3835,36.3226,37.3749,250764333
3/19/08,37.5302,37.6078,36.4261,36.452,250598017
3/20/08,36.5577,37.2051,36.3419,37.1965,148740405
3/24/08,37.3605,38.6381,37.3605,38.4827,144892910
3/25/08,38.569,38.9057,38.2237,38.6985,136950643
3/26/08,38.5777,38.7158,38.2237,38.5863,144601974
3/27/08,38.3619,38.4223,37.7317,37.7317,166663359
3/28/08,38.0079,38.2755,37.4037,37.5418,129557960
3/31/08,37.6799,37.9993,37.5073,37.7403,131650965
4/1/08,38.3705,39.3718,38.336,39.3546,159279105
4/2/08,39.4409,39.7258,38.992,39.2682,153478402
4/3/08,39.0956,39.6308,38.9661,39.3546,162220842
4/4/08,39.5186,40.0106,39.1906,39.5876,161343163
4/7/08,39.838,40.0624,39.4064,39.5013,118868629
4/8/08,39.1906,39.4668,39.0006,39.1992,113024439
4/9/08,39.251,39.2682,38.5259,38.7589,147419948
4/10/08,38.7848,39.5704,38.7848,39.3114,130672785
4/11/08,38.8625,38.9316,38.0856,38.2237,139169957
4/14/08,38.1633,38.3964,37.9389,38.0511,103419343
4/15/08,38.1892,38.2842,37.7058,38.1029,143915787
4/16/08,38.5777,39.2596,38.5431,39.1647,155263318
4/17/08,39.2078,39.4927,38.828,39.0783,144871223
4/18/08,40.1487,40.5113,39.8984,40.3214,154098726
4/21/08,40.2437,40.6408,40.1315,40.6063,96501728
4/22/08,40.3387,40.3732,39.6481,40.002,121276729
4/23/08,40.2955,40.6235,39.9416,40.4422,151855814
4/24/08,40.4595,41.2537,40.0452,40.8048,193105936
4/25/08,40.8393,40.8738,40.2005,40.7012,141266628
4/28/08,40.7875,41.1069,40.6839,40.7789,82531949
4/29/08,40.7012,41.2278,40.6235,41.0897,105731616
4/30/08,41.1673,41.4867,40.5976,40.753,153091172
5/1/08,40.7789,42.0565,40.7616,42.0392,166348653
5/2/08,42.4622,42.4622,41.7284,42.0996,144793717
5/5/08,42.0651,42.3241,41.7802,41.9788,87606700
5/6/08,41.8579,42.4104,41.5558,42.2378,161698092
5/7/08,42.2378,42.4967,41.3227,41.4695,162191326
5/8/08,41.6421,42.0392,41.4867,41.7802,148348651
5/9/08,41.4608,41.832,41.3486,41.6162,112440694
