Symbol: XOP,,,,,Study: VOL (LikeMain)
Date Time,Open,High,Low,Close,Volume
2023-08-07,144.71,145.55,143.62,145.04,3127500
2023-08-08,142.31,146.44,141.45,146.39,3660600
2023-08-09,148.05,150.43,146.83,148.34,4345900
2023-08-10,148.31,149.53,145.88,147.07,3463400
2023-08-11,146.84,149.53,146.83,148.81,3041700
2023-08-14,148,148.19,146.31,147.77,3198600
2023-08-15,145.9,146.25,144.19,145,3457500
2023-08-16,145.13,147.19,144.215,144.35,3611100
2023-08-17,146.77,148,146.09,146.36,3522400
2023-08-18,144.84,147.9069,144.7,147.89,5314000
2023-08-21,149,149.9,146.57,148.05,2503000
2023-08-22,148.26,148.83,146.46,146.54,2587600
2023-08-23,144.99,145.6,143.17,145.05,4083300
2023-08-24,143.52,145.63,143.51,144.1,3020700
2023-08-25,145.26,146.7,143.56,145.96,3173200
2023-08-28,147.2,148.14,145.78,146.81,2401000
2023-08-29,147.31,147.82,145.31,147.55,2199900
2023-08-30,148,149.19,147.45,148.55,2913000
2023-08-31,149.08,149.34,147.33,148.68,2609600
2023-09-01,150.49,152.79,150.3,152.35,3832100
2023-09-05,153.11,154.125,151.46,151.5,5280700
2023-09-06,151.05,152.86,150.03,151.46,3454100
2023-09-07,151.54,152.6,150.92,151.45,3243000
2023-09-08,152.27,154.575,152.26,153.19,3251900
2023-09-11,154.17,154.66,149.73,150.18,4289500
2023-09-12,151.64,154.15,151.4,153.81,3922300
2023-09-13,154,154.26,151.01,152.03,3456100
2023-09-14,153.64,154.61,152.51,152.78,4622600
2023-09-15,151.74,152.38,149.63,150.18,5606200
2023-09-18,150.83,151.11,148.63,149.45,3430800
2023-09-19,150.92,151.26,147.05,147.8,4185900
2023-09-20,146.96,148.7,145.39,145.53,3975900
2023-09-21,146.41,147.12,143.515,143.84,5693200
2023-09-22,145.21,146.14,143.185,143.42,4927800
2023-09-25,143.39,146.19,143.12,146.06,3445800
2023-09-26,144.51,146.67,144.31,145.43,3797800
2023-09-27,147.78,150.92,147.12,149.73,6168600
2023-09-28,149.52,151.525,149.45,150.54,5741900
2023-09-29,151.01,151.01,147.327,147.91,5694700
2023-10-02,147.96,148.275,141.78,142.98,6676200
2023-10-03,141.9,142.87,140.55,142.44,5651700
2023-10-04,140.37,140.5,135.32,136.78,7845200
2023-10-05,134.99,137.94,134.99,136.95,5017700
2023-10-06,137.81,140.98,136.88,139.45,6468500
2023-10-09,143.31,145.88,142.68,145.24,7315900
2023-10-10,145.45,146.89,144.56,145.68,4916500
2023-10-11,143.95,145.565,142.76,145.44,6067100
2023-10-12,146.82,146.88,144.28,145.49,4507100
2023-10-13,148.11,149.53,147.13,148.56,4935900
2023-10-16,149.45,150.265,147.81,150.06,4556600
2023-10-17,149.58,152.33,149.58,151.83,5084400
2023-10-18,152.67,153.73,151.74,152.97,5705300
2023-10-19,152.19,154.19,150.61,152.68,5828100
2023-10-20,152.39,153.1,149.81,150.11,4780300
2023-10-23,148.8,149.96,147.14,147.92,4924900
2023-10-24,148.68,148.93,146.5,146.75,4573100
2023-10-25,146.49,147.35,145.53,146.52,4440400
2023-10-26,144.61,146.705,142.87,145.84,4610200
2023-10-27,146.2,146.52,142.43,143.9,5566100
2023-10-30,143.9,145.38,141.69,143.4,5117400
2023-10-31,144.21,145.44,142.31,145.22,3808800
2023-11-01,145.79,147.02,143.73,144.95,4217400
2023-11-02,144.74,148.82,143.91,148.71,5007300
2023-11-03,148.16,149.44,146.15,147.62,4929800
2023-11-06,148.09,148.14,142.83,143.69,4489100
2023-11-07,141.16,141.4,138.62,139.62,7573400
2023-11-08,138.66,139.76,136.47,136.62,7344500
2023-11-09,137.56,138.27,135.6,135.66,4475500
2023-11-10,137.23,137.65,135.49,137.17,3947700
2023-11-13,137.74,138.675,136.94,138.26,2997700
2023-11-14,139.2,141.18,138.64,140.55,5042200
2023-11-15,140.25,143.1,140.115,140.71,3725600
2023-11-16,138.9,139.46,134.788,136.65,6708100
2023-11-17,137.73,140.52,137.73,139.66,5218100
2023-11-20,141.09,141.585,139.83,139.88,2629700
2023-11-21,138.88,139.52,137.4557,138.63,3074400
2023-11-22,135.75,139.01,134.5,138.7,4768700
2023-11-24,138.63,140.67,138.62,139.33,2080600
2023-11-27,138.48,138.65,136.95,138.13,3960200
2023-11-28,138.35,139.51,137.54,137.75,3634400
2023-11-29,138.73,139.21,136.97,137.23,5209500
2023-11-30,138.43,140.98,136.55,138,6764300
2023-12-01,137.98,141.11,137.13,139.1,5294500
2023-12-04,137.76,139.1,136.95,137.43,4556300
2023-12-05,137.78,138.22,134.345,134.41,4242900
2023-12-06,133.31,134.57,130.74,130.79,5247200
2023-12-07,131.79,132.33,129.8603,130.72,4176100
2023-12-08,131.96,132.98,131.38,132.34,4190800
2023-12-11,131.59,132.965,131.27,132.27,4059000
2023-12-12,130.49,130.64,128.33,129.44,5225000
2023-12-13,130.12,132.75,129.133,132.66,4171900
2023-12-14,134.86,137.62,134.72,137.3,7022300
2023-12-15,137.45,137.6,135.21,136.69,4195200
2023-12-18,138.23,139.47,137.33,137.37,4387600
2023-12-19,137.01,139.2,136.53,139.06,6146000
2023-12-20,139.44,140.47,136.87,136.99,3850800
2023-12-21,137.44,138.61,136.705,138.57,2481400
2023-12-22,139.7,140.3,138.47,138.89,2888200
2023-12-26,140.24,141.8555,139.56,141.07,3428700
2023-12-27,141.15,141.69,139.93,140.48,2282200
2023-12-28,139.82,140.65,138.06,138.12,2149600
2023-12-29,138.31,138.81,136.78,136.91,2510000
2024-01-02,137.86,139.94,137.27,137.95,3555100
2024-01-03,137.81,140.11,136.85,139.21,3996900
2024-01-04,140.13,140.81,135.92,136.08,4049000
2024-01-05,137.11,137.29,135.05,136.6,3573400
2024-01-08,133.93,135.53,132.0596,135.53,5195900
2024-01-09,135.8,135.98,132.6,133.87,3703900
2024-01-10,133.85,133.85,131.19,132.11,4287200
2024-01-11,132.82,133.15,131.3,132.01,3837100
2024-01-12,134.51,135.05,132.905,133.75,3848300
2024-01-16,132.94,133.54,129.58,129.64,3111100
2024-01-17,128.21,129.38,127.58,128.16,4446600
2024-01-18,128.79,128.79,126.59,128.17,3657600
2024-01-19,128.05,128.515,126.77,128.45,4246500
2024-01-22,128.04,129.63,127.31,129.04,3777300
2024-01-23,128.58,130.34,128.36,129.22,2804300
2024-01-24,130.47,131.455,129.61,130.89,2717100
2024-01-25,131.98,133.22,130.61,133.18,4313800
2024-01-26,133.25,134.15,131.74,134.07,3812000
2024-01-29,133.79,134.19,132.06,134.18,2448800
2024-01-30,132.99,136.7119,132.72,136.57,3939500
2024-01-31,136.34,136.75,132.93,133.02,3273300
2024-02-01,133.72,134.68,130.56,132.19,7822200
2024-02-02,132.07,132.12,129.9031,130.74,4646200
2024-02-05,129.89,130.81,128.1,129.96,4070100
2024-02-06,130.47,132.66,129.7404,130.95,2954200
2024-02-07,131.72,132.6,130.49,132.22,1847300
2024-02-08,132.15,134.35,132.075,133.84,3298100
2024-02-09,133.8,134.57,132.39,132.85,2894500
2024-02-12,132.97,135.94,132.97,135.02,2425900
2024-02-13,133.94,134.59,131.925,132.92,2712500
2024-02-14,133.66,134.73,131.88,133.22,2722000
2024-02-15,133.88,138.71,133.715,137.95,4096700
2024-02-16,138.05,139.429,137,138.1,2661500
2024-02-20,137.59,137.78,135.51,136,3454500
2024-02-21,137.23,140.67,136.94,139.92,3391800
2024-02-22,138.43,140.07,137.47,139.44,3450100
2024-02-23,137.85,139.44,136.76,138.79,3226600
2024-02-26,138.71,140.36,137.65,139.43,2345900
2024-02-27,139.78,140.73,139.08,139.95,2287300
2024-02-28,139.82,140.92,138.3,138.99,3705400
2024-02-29,139.31,140.92,139,140.39,2119300
2024-03-01,141.68,143.12,141.41,142.28,2819900
2024-03-04,142.84,143.44,140.75,140.83,3796200
2024-03-05,140.25,142.64,140.04,141.42,5021000
2024-03-06,143.04,143.16,140.73,141.44,3031900
2024-03-07,141.86,143.8,141.48,142.35,2146400
2024-03-08,142.73,144.01,142.2999,143.1,2870300
2024-03-11,142.35,144,141.26,143.9,3034200
2024-03-12,144.05,144.5,142.66,143.86,1799900
2024-03-13,145.02,148.13,145.02,146.9,3609400
2024-03-14,147.64,148.3,146.49,147.54,4023300
2024-03-15,147.08,149.58,147.08,148.48,3684500
2024-03-18,148.28,148.5,146.605,147.76,2129700
2024-03-19,147.34,149.92,147.34,149.67,3062900
2024-03-20,148.83,151.3,148.32,150.84,2382600
2024-03-21,151.12,152,150.43,151.6,3120500
2024-03-22,151.41,151.92,150.05,150.63,2281600
2024-03-25,151.43,153.25,151.32,152.29,2645500
2024-03-26,152.6,153.17,150.32,150.38,3552400
2024-03-27,149.99,152.79,149.67,152.71,2463500
2024-03-28,153.45,155.33,153.15,154.93,3929200
2024-04-01,155.45,156.295,153.79,156,3099100
2024-04-02,156.63,157.66,155.41,157.13,3640200
2024-04-03,157.85,159.33,157.35,159.1,2920800
2024-04-04,159.41,160.29,158.46,159.14,4270900
2024-04-05,159.76,161.125,158.33,160.59,3111300
2024-04-08,160.45,161.35,159.18,159.7,2803000
2024-04-09,160.06,161.03,158.615,159.87,2829000
2024-04-10,158.8,160.75,158.33,160.41,4178300
2024-04-11,160.88,161.21,157.82,159.87,6268600
2024-04-12,160.81,162.49,157.07,157.98,5908400
2024-04-15,158.03,159.09,155.02,155.45,3993900
2024-04-16,154.44,155.12,152.02,154.14,3780300
2024-04-17,154.09,155.5,152.22,152.96,3607300
2024-04-18,153.34,153.9,151.09,151.63,3158700
2024-04-19,151.18,154.36,151.18,153.23,3962000
2024-04-22,152.79,155.82,151.33,154.4,3063600
2024-04-23,154.05,156.08,152.8,155.48,2543800
2024-04-24,155.21,156.35,154.12,156.21,2540100
2024-04-25,155.75,157.37,154.41,156.86,3331000
2024-04-26,156.01,157.2538,154.9,157.02,1889000
2024-04-29,156.62,158.26,156.62,158.01,1847200
2024-04-30,157.22,157.35,151.27,151.43,4865500
2024-05-01,151.01,151.46,146.72,148.07,5294200
2024-05-02,149.48,150.26,147.81,149.06,3650300
2024-05-03,149.45,150.78,148.44,150.23,3485700
2024-05-06,151.3,153.64,151.3,152.1,3476300
2024-05-07,152.08,153.88,152.08,152.37,2636700
2024-05-08,151.01,152.75,150.75,151.59,2208200
2024-05-09,152.04,153.61,151.6737,153.07,2628100
2024-05-10,153.48,154.3,150.2,150.68,2993000
2024-05-13,151,151.61,149.75,149.97,3945400
2024-05-14,150.11,151.37,149.4806,151.25,3328500
2024-05-15,150.75,151.42,148.32,151.31,3443300
2024-05-16,151.09,151.84,150.15,150.46,3141700
2024-05-17,151.21,153.09,150.77,152.44,3173600
2024-05-20,152.46,153.81,152.46,153.13,1979700
2024-05-21,152.02,153.86,151.93,151.99,2270200
2024-05-22,151.19,151.19,148.49,149.71,4723900
2024-05-23,150.76,151.45,147.51,148.11,2386400
2024-05-24,148.82,149.7,148.02,148.42,1809100
2024-05-28,149.04,151.42,149.04,150.71,2751200
2024-05-29,150.81,150.97,147.54,148.3,3435600
2024-05-30,148.46,150.075,148.355,148.98,2935100
2024-05-31,149.66,152.23,149.39,152,3286900
2024-06-03,152.65,152.65,146.605,147.62,5058900
2024-06-04,145.94,146.1401,143.94,145.35,4923500
2024-06-05,146.03,146.49,144.98,145.84,2465000
2024-06-06,145.8,146.72,145.29,146.57,1796200
2024-06-07,145.71,147,144.65,145.69,2112500
2024-06-10,146.15,149.38,145.97,148.8,3143500
2024-06-11,148.12,149.43,146.58,149.28,2000100
2024-06-12,150.75,151.2,146.91,147.47,2867600
2024-06-13,146.97,147.32,143.72,145.19,3177500
2024-06-14,145,145.01,142.25,142.74,2534700
2024-06-17,142.46,143.17,141.17,142.71,3090300
2024-06-18,143.22,144.36,142.67,142.9,2458000
2024-06-20,143.11,145.17,142.44,144.5,2560800
2024-06-21,144.4,145,142.895,143.38,2845300
2024-06-24,142.73,147.495,142.73,146.78,2907300
2024-06-25,146.56,146.73,144.92,146.57,2185700
2024-06-26,146.83,146.83,144.17,145.18,1960600
2024-06-27,146.07,146.07,144.4,145.21,1428300
2024-06-28,146.75,147.11,145.07,145.47,2497500
2024-07-01,146.6,147.08,144.39,145.87,2062500
2024-07-02,147.11,148.11,145.42,146.43,2416600
2024-07-03,146.88,148.42,146.35,147.67,1416900
2024-07-05,147.71,147.71,143.41,143.97,2813100
2024-07-08,143.43,144.81,143.2,143.95,2135700
2024-07-09,142.49,144.44,141.875,142.64,2354300
2024-07-10,142.72,143.36,142.16,143.29,2046300
2024-07-11,143.68,146.18,142.87,145.73,2347700
2024-07-12,147.05,147.27,145.085,146,2539400
2024-07-15,146.78,149.31,146.16,148.17,4377100
2024-07-16,147.72,148.66,146.74,148.36,2870900
2024-07-17,149,151.47,147.85,148.25,3673000
2024-07-18,148.59,149.42,147.12,147.53,2363400
2024-07-19,147.18,147.515,145.65,146.48,3355300
2024-07-22,146.2,146.68,144.52,145.76,2720900
2024-07-23,144.89,145.35,143.04,143.57,3490100
2024-07-24,144.43,145.35,142.42,142.58,3004100
2024-07-25,142.82,145.38,141.94,144.39,2919100
2024-07-26,144.74,145.48,143.06,145.15,2084000
2024-07-29,145.21,145.75,142.16,143.34,3686800
2024-07-30,142.98,145.63,142.98,145.2,2409000
2024-07-31,147.75,148.6,146.31,146.39,3468400
2024-08-01,146.72,147.5,140.75,142,4970700
2024-08-02,139.72,140.13,133.46,134.75,5890900
2024-08-05,130.16,132.27,127.745,131,5535200
2024-08-06,131.29,133.385,130.37,131.47,4064000
2024-08-07,134.17,135.17,132.3,132.38,2981500
2024-08-08,133.71,136.915,133.36,136.39,2731800
2024-08-09,136.38,137.11,135.24,136.44,1766200
2024-08-12,137.28,138.75,137.25,138.29,2813900
2024-08-13,136.97,137.23,135.98,136.87,3669800
2024-08-14,137.21,137.9,136.4,137.41,1686700
2024-08-15,137.87,140.42,137.87,139.89,2598400
2024-08-16,138.4,139.91,138.32,139.31,1832000
2024-08-19,139.36,141.64,139.36,140.32,2471800
2024-08-20,140,140.14,136.035,136.72,3783900
2024-08-21,137.95,138.32,136.15,136.79,1837800
2024-08-22,136.85,137.63,136.09,136.34,1642300
2024-08-23,137.58,139.43,137.15,139.14,1965900
2024-08-26,141,142.33,139.58,140.09,2929500
2024-08-27,139.5,139.995,137.87,138.28,1962200
2024-08-28,137.26,138.15,136.67,137.68,1744100
2024-08-29,138.78,140.55,137.29,139.85,2311400
2024-08-30,138.54,139.7,137.82,139.54,2247100
2024-09-03,137.01,137.19,134.03,134.39,3849300
2024-09-04,134.58,135.52,131.89,132.21,3033200
2024-09-05,133.56,133.6,131.005,131.17,2284900
2024-09-06,131.21,132.4,128.64,129.12,3114900
2024-09-09,129.1,129.63,128.28,128.32,2281300
2024-09-10,128.46,128.67,125.63,126.92,3624500
2024-09-11,127.22,127.46,124.12,126.87,2810400
2024-09-12,127.02,128.37,125.5,127.25,3566500
2024-09-13,128.28,129.74,128.14,128.55,3778000
2024-09-16,129.07,130.75,128.43,129.86,2478800
2024-09-17,130.02,132.47,129.78,132.19,3531600
2024-09-18,131.87,134.81,131.86,132.67,2888900
2024-09-19,135.9,136.42,133.78,134.82,3397000
2024-09-20,133.94,135.29,132.68,134.81,3974000
2024-09-23,134.29,136.57,133.42,135.14,3145100
2024-09-24,136.54,137.035,134.25,134.28,3842500
2024-09-25,133.75,134.32,130.77,131.1,3591400
2024-09-26,128.83,130.9,127.51,127.95,6995000
2024-09-27,129.44,131.47,129.17,131.14,3689100
2024-09-30,130.49,132.66,130.11,131.52,2995300
2024-10-01,130.1,134.33,129.58,133.73,6718300
2024-10-02,136.24,136.57,133.85,135.36,3859500
2024-10-03,135.71,140.07,134.75,139.81,5670100
2024-10-04,141.23,141.93,139.72,140.79,3619500
2024-10-07,141.25,142.42,140.73,141.66,3228800
2024-10-08,139.51,139.51,136.3201,137.77,4939500
2024-10-09,136.5,138.19,135.84,137.79,2636100
2024-10-10,138.17,139.815,137.345,139.16,2262600
2024-10-11,138.73,141.69,138.5,140.71,1982200
2024-10-14,139.31,139.85,137.99,138.79,1933500
2024-10-15,135.11,135.19,133.284,133.46,4870100
2024-10-16,134.11,135.04,134,134.47,2035800
2024-10-17,134.43,135.85,134.3,135.68,2031900
2024-10-18,135.65,135.83,133.77,134.87,2105700
2024-10-21,136.28,136.36,133.74,134.2,2260800
2024-10-22,134.92,135.44,133.92,134.54,2175800
2024-10-23,134.18,134.54,131.97,133.31,1565100
2024-10-24,133.99,134.57,132.44,134.35,1416500
2024-10-25,135.3,135.95,133.555,134.36,1784800
2024-10-28,130.68,132.83,130.45,132.57,2990100
2024-10-29,132.23,132.27,129.94,130.42,2458000
2024-10-30,131.15,132.65,130.3,131.7,1898200
2024-10-31,132.49,133.49,130.61,130.73,2335100
2024-11-01,131.75,132.5,128.96,129.34,2286800
2024-11-04,130.25,132.8,129.7,131.8,2253600
2024-11-05,132.53,133.57,131.62,132.96,1345400
2024-11-06,137.45,141.01,136.53,139.92,6170500
2024-11-07,139.68,139.81,138.2,139.04,2797400
2024-11-08,138.8,140.08,138.28,140.03,2059000
2024-11-11,140.12,142.31,139.45,142.13,2870700
2024-11-12,142.41,143.395,140.62,140.75,1978400
2024-11-13,141.28,142.36,139.0201,141.34,2702200
2024-11-14,142.56,143.05,140.645,142.2,2149700
2024-11-15,141.93,143.67,140.42,140.85,2209000
2024-11-18,142.21,144.2,141.52,143.64,2399400
2024-11-19,142.23,144.01,141.61,142.72,2044000
2024-11-20,142.97,145.13,142.92,145.06,2246300
2024-11-21,146.28,148.005,146.09,146.91,2498900
2024-11-22,146.73,149.13,146.23,148.67,2363200
2024-11-25,148.67,149.815,145.82,146.04,2822566
2024-11-26,146.02,146.39,144.24,144.99,2045373
2024-11-27,144.71,146.99,144.71,145,1154200
2024-11-29,145.56,146.51,145.125,145.48,681100
2024-12-02,145.46,145.86,142.01,143.83,2221500
2024-12-03,144.74,145.36,143.15,143.94,1370000
2024-12-04,143.52,143.75,138.33,139.41,3437600
2024-12-05,140.18,141.03,138.93,138.98,2373500
2024-12-06,138.62,138.77,134.75,135.82,4069800
2024-12-09,137.79,139.13,136.97,137.11,3247200
2024-12-10,138,138.21,136,136.28,1456300
2024-12-11,137.1,138.39,136.25,138.25,1954500
2024-12-12,137.76,138.27,136.3254,137.08,1815900
2024-12-13,137.05,137.35,135.5,135.96,1883300
2024-12-16,134.93,135.08,132.21,132.4,2627000
2024-12-17,131.2,131.81,129.44,131.53,3072800
2024-12-18,131.82,132.32,126.81,127.09,4072600
2024-12-19,129.19,129.42,125.3,125.5,3862800
2024-12-20,124.92,127.61,124.53,126.26,3502600
2024-12-23,125.83,127.09,124.52,126.81,2761900
2024-12-24,127.19,128.57,126.02,128.33,1422600
2024-12-26,128.23,128.74,126.94,128.34,1153500
2024-12-27,128.1,129.88,127.72,128.54,1688800
2024-12-30,129.75,132.07,128.75,130.63,2929400
2024-12-31,130.8,133.01,130.64,132.37,2463300
2025-01-02,134.31,135.55,133.66,134.82,2873600
2025-01-03,135.33,136.3501,134.88,135.57,1948300
2025-01-06,136.8,138.33,134.82,135.23,2839600
2025-01-07,135.85,137.255,135.02,136.76,1869700
2025-01-08,136.22,137.72,135.905,137.67,1825500
2025-01-10,140.09,141.81,138.54,139.31,3008500
2025-01-13,140.29,143.5,140.17,141.91,3508600
2025-01-14,141.03,143.25,140.91,142.89,3505600
2025-01-15,144.43,146.05,143.7859,145.61,2355600
2025-01-16,144.45,146.56,144.45,145.88,2942800
2025-01-17,145.25,146.085,144.72,145.45,2222800
2025-01-21,144.39,144.87,142.77,143.77,3208500
2025-01-22,143.23,145.07,142.4,142.46,1735900
2025-01-23,143.56,144.37,141.96,142.7,2380000
2025-01-24,142.83,143.21,140.47,140.74,2514700
2025-01-27,140.21,141.13,137.25,138.03,3766600
2025-01-28,138.31,138.94,135.96,137.32,2812100
2025-01-29,136.77,138.57,136.31,138.13,1709800
2025-01-30,138.7,139.42,136.47,137.43,3333100
2025-01-31,137.38,137.38,133.9001,134.16,4684500
2025-02-03,133.99,135.09,132.36,133.91,3053600
2025-02-04,132.59,137.4899,132.2,137.16,4780700
2025-02-05,136.84,137.42,135.86,136.96,2123600
2025-02-06,137.72,138.07,132.92,133.92,3821900
2025-02-07,134.65,134.94,133.18,133.25,2571900
2025-02-10,134.69,138.55,134.58,138.09,3338900
2025-02-11,139.21,140.87,138.92,139.28,3003200
2025-02-12,138.25,138.97,134.43,134.79,4195100
2025-02-13,134.61,135.958,133.4,135.58,2332900
2025-02-14,135.81,138.53,135.81,136.67,2419800
2025-02-18,137.25,139.69,135.83,138.24,3092000
2025-02-19,139.46,141.5,138.975,139.94,3255500
2025-02-20,138.99,140.2,138.16,139.69,1966200
2025-02-21,138.97,139.23,134.87,135.31,3930300
2025-02-24,135.31,135.64,134.21,134.82,2367100
2025-02-25,134.48,134.8,131.12,131.64,2823500
2025-02-26,132.31,132.71,129.85,130.51,2956800
2025-02-27,131.38,131.54,129.35,129.58,2577900
2025-02-28,128.52,131.02,127.46,130.91,2584800
2025-03-03,131.55,132.49,123.33,124.57,6740200
2025-03-04,122.98,126.04,120.4,123.87,5545900
2025-03-05,122.03,122.47,118.36,121.92,5734200
2025-03-06,121.18,122.11,119.29,120.5,3666600
2025-03-07,121.57,123.68,120.78,122.56,5074982
2025-03-10,123.13,124.76,121.25,122.54,3545000
2025-03-11,123.41,125.4,121.93,123.16,2947200
2025-03-12,123.7,125.76,122.69,124.44,2563600
2025-03-13,123.97,125.6,121.68,122.65,2311400
2025-03-14,123.09,127.08,122.595,126.93,2149800
2025-03-17,127.15,129.96,127.15,129.51,3180400
2025-03-18,130.76,131.44,128.95,130.28,2241300
2025-03-19,130.57,134.07,130.03,133.36,2559600
2025-03-20,132.2,134.01,131.59,133.23,2027200
2025-03-21,132.36,132.89,130.88,131.36,5114600
2025-03-24,131.28,133.06,131.04,132.5,2778600
2025-03-25,132.8,134.16,132.195,132.54,1325400
2025-03-26,133.73,135.46,132.94,133.15,2218500
2025-03-27,132.74,133.24,131.14,131.82,1881300
2025-03-28,131.31,132.1899,129.65,130.68,2018800
2025-03-31,130.04,132.67,129.52,131.71,2968900
2025-04-01,131.29,132.555,129.77,132.45,1431100
2025-04-02,130.75,133.9,130.75,133.75,1901800
2025-04-03,125.62,126.37,119.36,119.46,8710100
2025-04-04,113.87,114.45,105.02,106.71,10910400
2025-04-07,102.72,111.71,100.8,106.25,6332100
2025-04-08,110,110.6899,100.31,101.91,8145200
2025-04-09,99.78,115.05,99.01,113.74,9344300
2025-04-10,109.6,109.685,102.06,104.39,6397600
2025-04-11,104.42,108.41,102.5101,107.57,3907900
2025-04-14,110.22,110.71,106.04,107.49,2664000
2025-04-15,106.95,109.03,106.72,106.95,2219400
2025-04-16,107.22,111.01,107.18,108.89,3800600
2025-04-17,110.09,113.64,110.09,111.93,5060800
2025-04-21,109.94,110.2,107.34,108.55,3851100
2025-04-22,110.54,112.63,109.75,111.22,3535300
2025-04-23,112.78,114.88,110.78,111.59,4508200
2025-04-24,112.47,113.37,111.255,112.77,2317500
